year,school_id,cipcode,major_number,total,instnm
2017,144050,27.0101,1,132,University of Chicago
2017,144050,27.0101,2,34,University of Chicago
2017,144050,27.0501,1,25,University of Chicago
2017,144050,27.0501,2,38,University of Chicago
2017,144050,30.1301,1,1,University of Chicago
2017,144050,30.1301,2,2,University of Chicago
2017,144050,38.0101,1,27,University of Chicago
2017,144050,38.0101,2,23,University of Chicago
2017,144050,38.0206,1,1,University of Chicago
2017,144050,38.0206,2,0,University of Chicago
2017,144050,39.0601,1,3,University of Chicago
2017,144050,39.0601,2,3,University of Chicago
2017,144050,40.0501,1,23,University of Chicago
2017,144050,40.0501,2,19,University of Chicago
2017,144050,40.0599,1,20,University of Chicago
2017,144050,40.0599,2,6,University of Chicago
2017,144050,40.0603,1,11,University of Chicago
2017,144050,40.0603,2,2,University of Chicago
2017,144050,40.0801,1,57,University of Chicago
2017,144050,40.0801,2,1,University of Chicago
2017,144050,42.0101,1,0,University of Chicago
2017,144050,42.0101,2,17,University of Chicago
2017,144050,42.2704,1,46,University of Chicago
2017,144050,42.2704,2,0,University of Chicago
2017,144050,42.2803,1,25,University of Chicago
2017,144050,42.2803,2,3,University of Chicago
2017,144050,44.0501,1,75,University of Chicago
2017,144050,44.0501,2,13,University of Chicago
2017,144050,45.0201,1,20,University of Chicago
2017,144050,45.0201,2,2,University of Chicago
2017,144050,45.0601,1,0,University of Chicago
2017,144050,45.0601,2,0,University of Chicago
2017,144050,45.0603,1,315,University of Chicago
2017,144050,45.0603,2,51,University of Chicago
2017,144050,45.0701,1,9,University of Chicago
2017,144050,45.0701,2,3,University of Chicago
2017,144050,45.0901,1,20,University of Chicago
2017,144050,45.0901,2,5,University of Chicago
2017,144050,45.1001,1,106,University of Chicago
2017,144050,45.1001,2,20,University of Chicago
2017,144050,45.1101,1,13,University of Chicago
2017,144050,45.1101,2,3,University of Chicago
2017,144050,45.9999,1,13,University of Chicago
2017,144050,45.9999,2,4,University of Chicago
2017,144050,50.0507,1,8,University of Chicago
2017,144050,50.0507,2,2,University of Chicago
2017,144050,50.0601,1,14,University of Chicago
2017,144050,50.0601,2,0,University of Chicago
2017,144050,50.0703,1,10,University of Chicago
2017,144050,50.0703,2,1,University of Chicago
2017,144050,50.0901,1,3,University of Chicago
2017,144050,50.0901,2,6,University of Chicago
2017,144050,50.9999,1,8,University of Chicago
2017,144050,50.9999,2,4,University of Chicago
2017,144050,51.1102,1,1,University of Chicago
2017,144050,54.0101,1,48,University of Chicago
2017,144050,54.0101,2,5,University of Chicago
2017,144050,54.0104,1,4,University of Chicago
2017,144050,54.0104,2,1,University of Chicago
2017,166027,03.0103,1,16,Harvard University
2017,166027,03.0103,2,17,Harvard University
2017,166027,05.0104,1,8,Harvard University
2017,166027,05.0104,2,21,Harvard University
2017,166027,05.0105,1,0,Harvard University
2017,166027,05.0105,2,1,Harvard University
2017,166027,05.0108,1,2,Harvard University
2017,166027,05.0108,2,10,Harvard University
2017,166027,05.0110,1,0,Harvard University
2017,166027,05.0110,2,3,Harvard University
2017,166027,05.0112,1,3,Harvard University
2017,166027,05.0112,2,3,Harvard University
2017,166027,05.0201,1,3,Harvard University
2017,166027,05.0201,2,21,Harvard University
2017,166027,05.0207,1,5,Harvard University
2017,166027,05.0207,2,9,Harvard University
2017,166027,05.0208,1,0,Harvard University
2017,166027,05.0208,2,1,Harvard University
2017,166027,05.0209,1,3,Harvard University
2017,166027,05.0209,2,8,Harvard University
2017,166027,05.0299,1,0,Harvard University
2017,166027,05.0299,2,27,Harvard University
2017,166027,11.0701,1,131,Harvard University
2017,166027,11.0701,2,99,Harvard University
2017,166027,14.0501,1,16,Harvard University
2017,166027,14.0501,2,0,Harvard University
2017,166027,14.1001,1,11,Harvard University
2017,166027,14.1301,1,32,Harvard University
2017,166027,14.1301,2,0,Harvard University
2017,166027,14.1901,1,19,Harvard University
2017,166027,16.0102,1,3,Harvard University
2017,166027,16.0102,2,2,Harvard University
2017,166027,16.0104,1,5,Harvard University
2017,166027,16.0104,2,1,Harvard University
2017,166027,16.0201,1,0,Harvard University
2017,166027,16.0301,1,0,Harvard University
2017,166027,16.0302,1,0,Harvard University
2017,166027,16.0303,1,0,Harvard University
2017,166027,16.0400,1,4,Harvard University
2017,166027,16.0400,2,0,Harvard University
2017,166027,16.0402,1,0,Harvard University
2017,166027,16.0407,1,0,Harvard University
2017,166027,16.0408,1,0,Harvard University
2017,166027,16.0501,1,1,Harvard University
2017,166027,16.0501,2,0,Harvard University
2017,166027,16.0502,1,0,Harvard University
2017,166027,16.0506,1,0,Harvard University
2017,166027,16.0599,1,0,Harvard University
2017,166027,16.0599,2,7,Harvard University
2017,166027,16.0701,1,0,Harvard University
2017,166027,16.0900,1,8,Harvard University
2017,166027,16.0900,2,0,Harvard University
2017,166027,16.0901,1,0,Harvard University
2017,166027,16.0901,2,5,Harvard University
2017,166027,16.0902,1,0,Harvard University
2017,166027,16.0902,2,3,Harvard University
2017,166027,16.0904,1,0,Harvard University
2017,166027,16.0905,1,0,Harvard University
2017,166027,16.0905,2,7,Harvard University
2017,166027,16.1101,1,0,Harvard University
2017,166027,16.1102,1,0,Harvard University
2017,166027,16.1200,1,15,Harvard University
2017,166027,16.1200,2,13,Harvard University
2017,166027,16.1203,1,0,Harvard University
2017,166027,16.1299,1,0,Harvard University
2017,166027,16.1301,1,0,Harvard University
2017,166027,16.1301,2,4,Harvard University
2017,166027,16.1402,1,0,Harvard University
2017,166027,23.0101,1,51,Harvard University
2017,166027,23.0101,2,21,Harvard University
2017,166027,24.0101,1,4,Harvard University
2017,166027,24.0103,1,26,Harvard University
2017,166027,26.0202,1,0,Harvard University
2017,166027,26.0404,1,51,Harvard University
2017,166027,26.0406,1,53,Harvard University
2017,166027,26.0406,2,7,Harvard University
2017,166027,26.1303,1,86,Harvard University
2017,166027,26.1303,2,6,Harvard University
2017,166027,26.1503,1,54,Harvard University
2017,166027,26.1503,2,12,Harvard University
2017,166027,27.0101,1,33,Harvard University
2017,166027,27.0101,2,18,Harvard University
2017,166027,27.0301,1,81,Harvard University
2017,166027,27.0501,1,52,Harvard University
2017,166027,27.0501,2,43,Harvard University
2017,166027,30.1301,1,0,Harvard University
2017,166027,30.1301,2,1,Harvard University
2017,166027,30.1701,1,0,Harvard University
2017,166027,30.1701,2,12,Harvard University
2017,166027,30.1801,1,29,Harvard University
2017,166027,38.0101,1,17,Harvard University
2017,166027,38.0101,2,6,Harvard University
2017,166027,38.0201,1,9,Harvard University
2017,166027,38.0201,2,4,Harvard University
2017,166027,39.0601,1,0,Harvard University
2017,166027,39.0601,2,1,Harvard University
2017,166027,40.0203,1,10,Harvard University
2017,166027,40.0203,2,2,Harvard University
2017,166027,40.0299,1,6,Harvard University
2017,166027,40.0299,2,9,Harvard University
2017,166027,40.0501,1,31,Harvard University
2017,166027,40.0501,2,5,Harvard University
2017,166027,40.0508,1,8,Harvard University
2017,166027,40.0508,2,0,Harvard University
2017,166027,40.0599,1,13,Harvard University
2017,166027,40.0601,1,0,Harvard University
2017,166027,40.0601,2,0,Harvard University
2017,166027,40.0801,1,34,Harvard University
2017,166027,40.0801,2,3,Harvard University
2017,166027,42.0101,1,19,Harvard University
2017,166027,42.2701,1,0,Harvard University
2017,166027,42.2704,1,77,Harvard University
2017,166027,42.2704,2,61,Harvard University
2017,166027,45.0101,1,160,Harvard University
2017,166027,45.0201,1,13,Harvard University
2017,166027,45.0201,2,6,Harvard University
2017,166027,45.0301,1,0,Harvard University
2017,166027,45.0301,2,5,Harvard University
2017,166027,45.0601,1,219,Harvard University
2017,166027,45.0601,2,119,Harvard University
2017,166027,45.1001,1,105,Harvard University
2017,166027,45.1001,2,60,Harvard University
2017,166027,45.1101,1,50,Harvard University
2017,166027,45.1101,2,12,Harvard University
2017,166027,50.0101,1,23,Harvard University
2017,166027,50.0101,2,15,Harvard University
2017,166027,50.0501,1,2,Harvard University
2017,166027,50.0501,2,0,Harvard University
2017,166027,50.0601,1,0,Harvard University
2017,166027,50.0601,2,6,Harvard University
2017,166027,50.0702,1,0,Harvard University
2017,166027,50.0702,2,9,Harvard University
2017,166027,50.0703,1,15,Harvard University
2017,166027,50.0703,2,4,Harvard University
2017,166027,50.0901,1,9,Harvard University
2017,166027,50.0901,2,24,Harvard University
2017,166027,51.2210,1,0,Harvard University
2017,166027,51.2210,2,107,Harvard University
2017,166027,54.0101,1,55,Harvard University
2017,166027,54.0101,2,16,Harvard University
2017,166027,54.0103,1,0,Harvard University
2017,166027,54.0103,2,3,Harvard University
2017,166027,54.0104,1,43,Harvard University
2017,166027,54.0104,2,9,Harvard University
2017,166027,54.0199,1,44,Harvard University
2017,166683,04.0201,1,9,Massachusetts Institute of Technology
2017,166683,04.0201,2,0,Massachusetts Institute of Technology
2017,166683,04.0301,1,5,Massachusetts Institute of Technology
2017,166683,04.0301,2,1,Massachusetts Institute of Technology
2017,166683,09.0102,1,6,Massachusetts Institute of Technology
2017,166683,09.0102,2,4,Massachusetts Institute of Technology
2017,166683,11.0701,1,342,Massachusetts Institute of Technology
2017,166683,11.0701,2,36,Massachusetts Institute of Technology
2017,166683,14.0201,1,55,Massachusetts Institute of Technology
2017,166683,14.0201,2,0,Massachusetts Institute of Technology
2017,166683,14.0501,1,49,Massachusetts Institute of Technology
2017,166683,14.0501,2,0,Massachusetts Institute of Technology
2017,166683,14.0701,1,34,Massachusetts Institute of Technology
2017,166683,14.0701,2,0,Massachusetts Institute of Technology
2017,166683,14.0702,1,20,Massachusetts Institute of Technology
2017,166683,14.0702,2,0,Massachusetts Institute of Technology
2017,166683,14.0801,1,11,Massachusetts Institute of Technology
2017,166683,14.0801,2,0,Massachusetts Institute of Technology
2017,166683,14.1001,1,70,Massachusetts Institute of Technology
2017,166683,14.1001,2,5,Massachusetts Institute of Technology
2017,166683,14.1401,1,8,Massachusetts Institute of Technology
2017,166683,14.1401,2,0,Massachusetts Institute of Technology
2017,166683,14.1801,1,32,Massachusetts Institute of Technology
2017,166683,14.1801,2,1,Massachusetts Institute of Technology
2017,166683,14.1901,1,166,Massachusetts Institute of Technology
2017,166683,14.1901,2,3,Massachusetts Institute of Technology
2017,166683,14.2301,1,17,Massachusetts Institute of Technology
2017,166683,14.2301,2,0,Massachusetts Institute of Technology
2017,166683,16.0101,1,0,Massachusetts Institute of Technology
2017,166683,16.0101,2,0,Massachusetts Institute of Technology
2017,166683,16.0102,1,2,Massachusetts Institute of Technology
2017,166683,16.0102,2,0,Massachusetts Institute of Technology
2017,166683,23.0101,1,0,Massachusetts Institute of Technology
2017,166683,23.0101,2,6,Massachusetts Institute of Technology
2017,166683,23.1302,1,2,Massachusetts Institute of Technology
2017,166683,23.1302,2,1,Massachusetts Institute of Technology
2017,166683,24.0101,1,8,Massachusetts Institute of Technology
2017,166683,24.0101,2,2,Massachusetts Institute of Technology
2017,166683,26.0101,1,37,Massachusetts Institute of Technology
2017,166683,26.0101,2,7,Massachusetts Institute of Technology
2017,166683,26.1104,1,21,Massachusetts Institute of Technology
2017,166683,26.1104,2,3,Massachusetts Institute of Technology
2017,166683,26.1501,1,21,Massachusetts Institute of Technology
2017,166683,26.1501,2,4,Massachusetts Institute of Technology
2017,166683,27.0101,1,75,Massachusetts Institute of Technology
2017,166683,27.0101,2,37,Massachusetts Institute of Technology
2017,166683,27.0305,1,2,Massachusetts Institute of Technology
2017,166683,27.0305,2,0,Massachusetts Institute of Technology
2017,166683,30.0801,1,22,Massachusetts Institute of Technology
2017,166683,30.0801,2,2,Massachusetts Institute of Technology
2017,166683,30.1501,1,0,Massachusetts Institute of Technology
2017,166683,30.1501,2,1,Massachusetts Institute of Technology
2017,166683,30.2501,1,0,Massachusetts Institute of Technology
2017,166683,30.2501,2,0,Massachusetts Institute of Technology
2017,166683,38.0101,1,1,Massachusetts Institute of Technology
2017,166683,38.0101,2,2,Massachusetts Institute of Technology
2017,166683,40.0501,1,19,Massachusetts Institute of Technology
2017,166683,40.0501,2,2,Massachusetts Institute of Technology
2017,166683,40.0601,1,6,Massachusetts Institute of Technology
2017,166683,40.0601,2,1,Massachusetts Institute of Technology
2017,166683,40.0801,1,42,Massachusetts Institute of Technology
2017,166683,40.0801,2,26,Massachusetts Institute of Technology
2017,166683,45.0201,1,2,Massachusetts Institute of Technology
2017,166683,45.0201,2,0,Massachusetts Institute of Technology
2017,166683,45.0603,1,12,Massachusetts Institute of Technology
2017,166683,45.0603,2,11,Massachusetts Institute of Technology
2017,166683,45.1001,1,7,Massachusetts Institute of Technology
2017,166683,45.1001,2,1,Massachusetts Institute of Technology
2017,166683,50.0501,1,0,Massachusetts Institute of Technology
2017,166683,50.0501,2,4,Massachusetts Institute of Technology
2017,166683,50.0901,1,0,Massachusetts Institute of Technology
2017,166683,50.0901,2,2,Massachusetts Institute of Technology
2017,166683,52.0101,1,6,Massachusetts Institute of Technology
2017,166683,52.0101,2,4,Massachusetts Institute of Technology
2017,166683,52.1399,1,11,Massachusetts Institute of Technology
2017,166683,52.1399,2,11,Massachusetts Institute of Technology
2017,166683,54.0101,1,1,Massachusetts Institute of Technology
2017,166683,54.0101,2,0,Massachusetts Institute of Technology
2017,182670,03.0103,1,26,Dartmouth College
2017,182670,03.0103,2,6,Dartmouth College
2017,182670,05.0103,1,5,Dartmouth College
2017,182670,05.0103,2,10,Dartmouth College
2017,182670,05.0107,1,11,Dartmouth College
2017,182670,05.0107,2,6,Dartmouth College
2017,182670,05.0110,1,1,Dartmouth College
2017,182670,05.0110,2,0,Dartmouth College
2017,182670,05.0124,1,2,Dartmouth College
2017,182670,05.0124,2,2,Dartmouth College
2017,182670,05.0130,1,0,Dartmouth College
2017,182670,05.0130,2,0,Dartmouth College
2017,182670,05.0201,1,0,Dartmouth College
2017,182670,05.0201,2,0,Dartmouth College
2017,182670,05.0202,1,5,Dartmouth College
2017,182670,05.0202,2,4,Dartmouth College
2017,182670,05.0207,1,4,Dartmouth College
2017,182670,05.0207,2,5,Dartmouth College
2017,182670,11.0701,1,84,Dartmouth College
2017,182670,11.0701,2,19,Dartmouth College
2017,182670,14.0501,1,14,Dartmouth College
2017,182670,14.0501,2,0,Dartmouth College
2017,182670,14.1201,1,3,Dartmouth College
2017,182670,14.1301,1,80,Dartmouth College
2017,182670,14.1301,2,2,Dartmouth College
2017,182670,16.0102,1,4,Dartmouth College
2017,182670,16.0102,2,2,Dartmouth College
2017,182670,16.0104,1,6,Dartmouth College
2017,182670,16.0104,2,0,Dartmouth College
2017,182670,16.0300,1,0,Dartmouth College
2017,182670,16.0301,1,4,Dartmouth College
2017,182670,16.0301,2,3,Dartmouth College
2017,182670,16.0302,1,1,Dartmouth College
2017,182670,16.0302,2,0,Dartmouth College
2017,182670,16.0399,1,0,Dartmouth College
2017,182670,16.0399,2,0,Dartmouth College
2017,182670,16.0402,1,2,Dartmouth College
2017,182670,16.0402,2,1,Dartmouth College
2017,182670,16.0501,1,1,Dartmouth College
2017,182670,16.0501,2,1,Dartmouth College
2017,182670,16.0900,1,2,Dartmouth College
2017,182670,16.0900,2,1,Dartmouth College
2017,182670,16.0901,1,2,Dartmouth College
2017,182670,16.0901,2,1,Dartmouth College
2017,182670,16.0902,1,0,Dartmouth College
2017,182670,16.0902,2,0,Dartmouth College
2017,182670,16.0904,1,0,Dartmouth College
2017,182670,16.0905,1,0,Dartmouth College
2017,182670,16.0905,2,0,Dartmouth College
2017,182670,16.1101,1,1,Dartmouth College
2017,182670,16.1101,2,0,Dartmouth College
2017,182670,16.1102,1,0,Dartmouth College
2017,182670,16.1102,2,0,Dartmouth College
2017,182670,16.1200,1,5,Dartmouth College
2017,182670,16.1200,2,2,Dartmouth College
2017,182670,16.1203,1,0,Dartmouth College
